parent,Child,Relation,N,Date
dambach,mudau,0.55,2,2018-11-09 01:43:14
dambach,unterfürberg,0.53,2,2018-11-09 01:43:14
dambach,lagersysteme,0.47,2,2018-11-09 01:43:14
dambach,kastell,0.46,2,2018-11-09 01:43:14
dambach,maxdorf,0.44,2,2018-11-09 01:43:14
dambach,verkehrstechnik,0.43,2,2018-11-09 01:43:14
dambach,bains,0.43,2,2018-11-09 01:43:14
erlangen,georg,0.51,2,2018-11-09 01:43:14
erlangen,halle,0.51,2,2018-11-09 01:43:14
erlangen,bayerischer,0.48,2,2018-11-09 01:43:14
erlangen,lieferservice,0.48,2,2018-11-09 01:43:14
erlangen,sprachen,0.48,2,2018-11-09 01:43:14
erlangen,2d,0.48,2,2018-11-09 01:43:14
erlangen,cinestar,0.48,2,2018-11-09 01:43:14
erlangen,kinoprogramm,0.48,2,2018-11-09 01:43:14
erlangen,übernachtung,0.48,2,2018-11-09 01:43:14
erlangen,bauerngarten,0.48,2,2018-11-09 01:43:14
erlangen,beruf,0.48,2,2018-11-09 01:43:14
erlangen,vhs,0.48,2,2018-11-09 01:43:14
dambach,vicus,0.42,2,2018-11-09 01:43:14
dambach,theiss,0.42,2,2018-11-09 01:43:14
dambach,gefluegelhof,0.41,2,2018-11-09 01:43:14
dambach,katalog,0.41,2,2018-11-09 01:43:14
dambach,firmenübersicht,0.41,2,2018-11-09 01:43:14
dambach,schloss,0.41,2,2018-11-09 01:43:14
dambach,mobbing,0.41,2,2018-11-09 01:43:14
dambach,seat,0.41,2,2018-11-09 01:43:14
dambach,bad dürkheim,0.41,2,2018-11-09 01:43:14
dambach,voltis,0.41,2,2018-11-09 01:43:14
dambach,standorte,0.41,2,2018-11-09 01:43:14
nordbayern,neumarkt,0.74,2,2018-11-09 01:43:14
nordbayern,kreisliga,0.74,2,2018-11-09 01:43:14
nordbayern,kreisklasse,0.74,2,2018-11-09 01:43:14
nordbayern,erlangen,0.74,2,2018-11-09 01:43:14
nordbayern,frankenhöhe,0.73,2,2018-11-09 01:43:14
nordbayern,paper,0.72,2,2018-11-09 01:43:14
nordbayern,nürnberger,0.72,2,2018-11-09 01:43:14
nordbayern,röttenbach,0.72,2,2018-11-09 01:43:14
nordbayern,jura,0.71,2,2018-11-09 01:43:14
nordbayern,landesliga,0.7,2,2018-11-09 01:43:14
nordbayern,pegnitz,0.69,2,2018-11-09 01:43:14
nordbayern,zac,0.68,2,2018-11-09 01:43:14
nordbayern,fürth,0.67,2,2018-11-09 01:43:14
nordbayern,geographie bayern,0.67,2,2018-11-09 01:43:14
nordbayern,hilpoltstein,0.65,2,2018-11-09 01:43:14
nordbayern,pegnitzgrund,0.64,2,2018-11-09 01:43:14
nordbayern,neunkirchen,0.63,2,2018-11-09 01:43:14
nordbayern,roth,0.63,2,2018-11-09 01:43:14
nordbayern,polsingen,0.63,2,2018-11-09 01:43:14
nordbayern,bezirksliga,0.62,2,2018-11-09 01:43:14
nordbayern,treuchtlingen,0.61,2,2018-11-09 01:43:14
nordbayern,bayreuth,0.59,2,2018-11-09 01:43:14
nordbayern,schwabach,0.58,2,2018-11-09 01:43:14
nordbayern,gunzenhausen,0.58,2,2018-11-09 01:43:14
nordbayern,tiergarten,0.55,2,2018-11-09 01:43:14
greuther,teeladen,0.8,2,2018-11-09 01:43:14
greuther,kleeblatt,0.71,2,2018-11-09 01:43:14
greuther,mavraj,0.7,2,2018-11-09 01:43:14
greuther,spvgg,0.69,2,2018-11-09 01:43:14
greuther,fürther,0.59,2,2018-11-09 01:43:14
greuther,spielvereinigung,0.59,2,2018-11-09 01:43:14
greuther,sport partner,0.58,2,2018-11-09 01:43:14
greuther,nc ta,0.58,2,2018-11-09 01:43:14
greuther,nc,0.57,2,2018-11-09 01:43:14
greuther,düsseldorf,0.57,2,2018-11-09 01:43:14
greuther,tsv,0.57,2,2018-11-09 01:43:14
greuther,tabelle,0.57,2,2018-11-09 01:43:14
greuther,platz,0.57,2,2018-11-09 01:43:14
greuther,league,0.57,2,2018-11-09 01:43:14
greuther,return true,0.57,2,2018-11-09 01:43:14
greuther,cms,0.56,2,2018-11-09 01:43:14
greuther,frankfurt,0.56,2,2018-11-09 01:43:14
greuther,2f,0.55,2,2018-11-09 01:43:14
greuther,alter,0.54,2,2018-11-09 01:43:14
greuther,nat,0.54,2,2018-11-09 01:43:14
greuther,oberliga,0.54,2,2018-11-09 01:43:14
greuther,3a,0.54,2,2018-11-09 01:43:14
greuther,termine,0.53,2,2018-11-09 01:43:14
greuther,abgerufen,0.53,2,2018-11-09 01:43:14
arztrecht,kassenarztrecht,0.66,2,2018-11-09 01:43:14
arztrecht,medizinrecht,0.65,2,2018-11-09 01:43:14
arztrecht,katzenmeier,0.63,2,2018-11-09 01:43:14
arztrecht,laufs,0.63,2,2018-11-09 01:43:14
arztrecht,vertragsarztrecht,0.62,2,2018-11-09 01:43:14
arztrecht,lipp,0.62,2,2018-11-09 01:43:14
arztrecht,medizinrecht aktuell,0.6,2,2018-11-09 01:43:14
arztrecht,behandlungsfehler,0.58,2,2018-11-09 01:43:14
arztrecht,hk akm,0.57,2,2018-11-09 01:43:14
fürther,fuerther,0.78,2,2018-11-09 01:43:14
fürther,michaelis kirchweih,0.75,2,2018-11-09 01:43:14
fürther,hotel mercure,0.7,2,2018-11-09 01:43:14
fürther,gustavstraße,0.6,2,2018-11-09 01:43:14
fürther,greuther,0.59,2,2018-11-09 01:43:14
fürther,klinikum fürth,0.54,2,2018-11-09 01:43:14
fürther,stadthalle,0.5,2,2018-11-09 01:43:14
fürther,stadtlauf,0.5,2,2018-11-09 01:43:14
fürther,streichhölzer,0.5,2,2018-11-09 01:43:14
fürther,stadttheater,0.5,2,2018-11-09 01:43:14
fürther,kirchweih,0.49,2,2018-11-09 01:43:14
arztrecht,krankenhausrecht,0.55,2,2018-11-09 01:43:14
arztrecht,arztes,0.55,2,2018-11-09 01:43:14
arztrecht,arzthaftungsrecht,0.54,2,2018-11-09 01:43:14
arztrecht,berufsrecht,0.49,2,2018-11-09 01:43:14
arztrecht,musterverträge,0.48,2,2018-11-09 01:43:14
arztrecht,arztwerberecht,0.48,2,2018-11-09 01:43:14
arztrecht,patientenrecht,0.47,2,2018-11-09 01:43:14
arztrecht,arzthaftung,0.47,2,2018-11-09 01:43:14
arztrecht,schmerzensgeld,0.47,2,2018-11-09 01:43:14
arztrecht,ärztlichen,0.46,2,2018-11-09 01:43:14
arztrecht,medizin,0.46,2,2018-11-09 01:43:14
arztrecht,jur,0.45,2,2018-11-09 01:43:14
arztrecht,behandlung,0.44,2,2018-11-09 01:43:14
arztrecht,juraforum,0.43,2,2018-11-09 01:43:14
fürther,wärmestube,0.47,2,2018-11-09 01:43:14
fürther,schildert,0.47,2,2018-11-09 01:43:14
fürther,erstochen,0.47,2,2018-11-09 01:43:14
fürther,belanglosigkeit,0.47,2,2018-11-09 01:43:14
fürther,fürth festival,0.47,2,2018-11-09 01:43:14
fürther,frankenhöhe,0.47,2,2018-11-09 01:43:14
fürther,pegnitzgrund,0.47,2,2018-11-09 01:43:14
fürther,landkreis fürth,0.47,2,2018-11-09 01:43:14
fürther,infra,0.47,2,2018-11-09 01:43:14
fürther,staatsanwalt,0.47,2,2018-11-09 01:43:14
fürther,bluttat,0.47,2,2018-11-09 01:43:14
fürther,kreisliga,0.47,2,2018-11-09 01:43:14
fürther,messerattacke,0.47,2,2018-11-09 01:43:14
fürther,fürthermare,0.47,2,2018-11-09 01:43:14
arztrecht,gesetze,0.43,2,2018-11-09 01:43:14
arztrecht,existenzgründer,0.43,2,2018-11-09 01:43:14
bernd rüdiger,männlicher vorname,0.54,2,2018-11-09 01:43:14
bernd rüdiger,vorname,0.51,2,2018-11-09 01:43:14
bernd rüdiger,ruediger,0.39,2,2018-11-09 01:43:14
bernd rüdiger,bernds,0.39,2,2018-11-09 01:43:14
bernd rüdiger,grube,0.37,2,2018-11-09 01:43:14
bernd rüdiger,döhler,0.33,2,2018-11-09 01:43:14
bernd rüdiger,stelter,0.32,2,2018-11-09 01:43:14
bernd rüdiger,faltrad,0.29,2,2018-11-09 01:43:14
bernd rüdiger,jungennamen,0.29,2,2018-11-09 01:43:14
bernd rüdiger,hinterlasse,0.28,2,2018-11-09 01:43:14
mail,mails,0.95,2,2018-11-09 01:43:14
mail,freemail,0.88,2,2018-11-09 01:43:14
mail,email,0.85,2,2018-11-09 01:43:14
mail,freenetmail,0.83,2,2018-11-09 01:43:14
mail,adresse,0.79,2,2018-11-09 01:43:14
mail,yahoo,0.75,2,2018-11-09 01:43:14
mail,web,0.74,2,2018-11-09 01:43:14
mail,hamburg,0.74,2,2018-11-09 01:43:14
mail,postfach,0.73,2,2018-11-09 01:43:14
bernd rüdiger,briegel,0.28,2,2018-11-09 01:43:14
bernd rüdiger,aschendorff,0.26,2,2018-11-09 01:43:14
bernd rüdiger,haunfelder,0.26,2,2018-11-09 01:43:14
bernd rüdiger,derbernd,0.25,2,2018-11-09 01:43:14
bernd rüdiger,watch,0.25,2,2018-11-09 01:43:14
bernd rüdiger,woltersdorf,0.25,2,2018-11-09 01:43:14
bernd rüdiger,tesch,0.25,2,2018-11-09 01:43:14
bernd rüdiger,senf,0.25,2,2018-11-09 01:43:14
bernd rüdiger,hierzu,0.25,2,2018-11-09 01:43:14
bernd rüdiger,wand,0.25,2,2018-11-09 01:43:14
bernd rüdiger,travel,0.25,2,2018-11-09 01:43:14
bernd rüdiger,hausbau,0.24,2,2018-11-09 01:43:14
bernd rüdiger,vornamen,0.24,2,2018-11-09 01:43:14
bernd rüdiger,feature,0.24,2,2018-11-09 01:43:14
mail,online,0.7,2,2018-11-09 01:43:14
mail,nachrichten,0.64,2,2018-11-09 01:43:14
mail,sport,0.6,2,2018-11-09 01:43:14
mail,apple,0.59,2,2018-11-09 01:43:14
mail,sms,0.55,2,2018-11-09 01:43:14
mail,freenet,0.51,2,2018-11-09 01:43:14
mail,aol,0.5,2,2018-11-09 01:43:14
mail,arcor,0.5,2,2018-11-09 01:43:14
mail,bluewin,0.5,2,2018-11-09 01:43:14
mail,daily,0.5,2,2018-11-09 01:43:14
mail,sunrise,0.5,2,2018-11-09 01:43:14
mail,finanzen,0.5,2,2018-11-09 01:43:14
mail,mailand,0.49,2,2018-11-09 01:43:14
mail,universität,0.48,2,2018-11-09 01:43:14
mail,dienste,0.47,2,2018-11-09 01:43:14
equity,eigenkapital,0.61,2,2018-11-09 01:43:14
equity,fin,0.61,2,2018-11-09 01:43:14
equity,capital,0.54,2,2018-11-09 01:43:14
equity,stocks,0.53,2,2018-11-09 01:43:14
equity,flop,0.51,2,2018-11-09 01:43:14
equity,beteiligung,0.49,2,2018-11-09 01:43:14
equity,venture,0.47,2,2018-11-09 01:43:14
equity,geschlossene,0.47,2,2018-11-09 01:43:14
equity,gesellschaften,0.46,2,2018-11-09 01:43:14
equity,peg,0.43,2,2018-11-09 01:43:14
equity,poker,0.42,2,2018-11-09 01:43:14
equity,gegner,0.31,2,2018-11-09 01:43:14
equity,fonds,0.3,2,2018-11-09 01:43:14
equity,private,0.28,2,2018-11-09 01:43:14
equity,management,0.19,2,2018-11-09 01:43:14
equity,hand,0.19,2,2018-11-09 01:43:14
equity,börse,0.18,2,2018-11-09 01:43:14
equity,unternehmen,0.15,2,2018-11-09 01:43:14
equity,wörterbuch,0.14,2,2018-11-09 01:43:14
equity,übersetzung,0.14,2,2018-11-09 01:43:14
königlichen,gewächshäuser,0.7,2,2018-11-09 01:43:14
königlichen,königliche,0.7,2,2018-11-09 01:43:14
königlichen,ausspanne,0.69,2,2018-11-09 01:43:14
königlichen,paläste,0.55,2,2018-11-09 01:43:14
königlichen,real madrid,0.54,2,2018-11-09 01:43:14
königlichen,kirsch,0.53,2,2018-11-09 01:43:14
königlichen,porzellan manufaktur,0.53,2,2018-11-09 01:43:14
königlichen,buckingham palace,0.52,2,2018-11-09 01:43:14
königlichen,queen,0.51,2,2018-11-09 01:43:14
königlichen,anteils,0.51,2,2018-11-09 01:43:14
königlichen,vererbungsstudien,0.51,2,2018-11-09 01:43:14
königlichen,belgiens,0.51,2,2018-11-09 01:43:14
königlichen,hauptgestüt trakehnen,0.51,2,2018-11-09 01:43:14
königlichen,clockworker,0.51,2,2018-11-09 01:43:14
königlichen,fck,0.51,2,2018-11-09 01:43:14
königlichen,holzschnitzereien,0.51,2,2018-11-09 01:43:14
königlichen,stadt berlin,0.51,2,2018-11-09 01:43:14
königlichen,königliche krippe,0.51,2,2018-11-09 01:43:14
königlichen,kpm,0.51,2,2018-11-09 01:43:14
königlichen,thronen,0.51,2,2018-11-09 01:43:14
königlichen,sport,0.51,2,2018-11-09 01:43:14
königlichen,finanzen,0.5,2,2018-11-09 01:43:14
königlichen,berliner,0.5,2,2018-11-09 01:43:14
königlichen,debakel,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,lehrveranstaltung,0.84,2,2018-11-09 01:43:14
lehrveranstaltungen,ws,0.77,2,2018-11-09 01:43:14
lehrveranstaltungen,ss,0.74,2,2018-11-09 01:43:14
lehrveranstaltungen,univis,0.7,2,2018-11-09 01:43:14
lehrveranstaltungen,belegen,0.66,2,2018-11-09 01:43:14
lehrveranstaltungen,vorlesungsverzeichnis,0.65,2,2018-11-09 01:43:14
lehrveranstaltungen,studieren,0.58,2,2018-11-09 01:43:14
lehrveranstaltungen,studierendenportal,0.57,2,2018-11-09 01:43:14
lehrveranstaltungen,vorlesungsverzeichnisse,0.56,2,2018-11-09 01:43:14
lehrveranstaltungen,education,0.56,2,2018-11-09 01:43:14
lehrveranstaltungen,universität bremen,0.56,2,2018-11-09 01:43:14
lehrveranstaltungen,veranstaltungsverzeichnis,0.55,2,2018-11-09 01:43:14
lehrveranstaltungen,tumonline,0.55,2,2018-11-09 01:43:14
lehrveranstaltungen,vorlesung,0.52,2,2018-11-09 01:43:14
lehrveranstaltungen,einzelunterricht,0.51,2,2018-11-09 01:43:14
lehrveranstaltungen,übung,0.51,2,2018-11-09 01:43:14
lehrveranstaltungen,fs,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,infoblatt,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,tum,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,arts,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,fakultäten,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,tu dortmund,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,laufwerk,0.5,2,2018-11-09 01:43:14
lehrveranstaltungen,vorlesungen,0.5,2,2018-11-09 01:43:14
common law,rail,0.44,2,2018-11-09 01:43:15
common law,order,0.41,2,2018-11-09 01:43:15
common law,interface,0.36,2,2018-11-09 01:43:15
common law,school,0.35,2,2018-11-09 01:43:15
common law,sense,0.34,2,2018-11-09 01:43:15
common law,bucerius,0.32,2,2018-11-09 01:43:15
common law,hochdruckpumpe,0.32,2,2018-11-09 01:43:15
common law,creative commons,0.31,2,2018-11-09 01:43:15
common law,kraftstoff,0.3,2,2018-11-09 01:43:15
common law,purpose,0.29,2,2018-11-09 01:43:15
common law,ibm,0.29,2,2018-11-09 01:43:15
common law,conscious rap,0.28,2,2018-11-09 01:43:15
common law,pseudonym,0.28,2,2018-11-09 01:43:15
common law,injektor,0.27,2,2018-11-09 01:43:15
common law,mann,0.27,2,2018-11-09 01:43:15
common law,geboren 1972,0.27,2,2018-11-09 01:43:15
common law,einspritzung,0.27,2,2018-11-09 01:43:15
common law,injektoren,0.27,2,2018-11-09 01:43:15
common law,elearning,0.27,2,2018-11-09 01:43:15
common law,jura,0.27,2,2018-11-09 01:43:15
common law,commonmedia,0.26,2,2018-11-09 01:43:15
common law,rechtswissenschaften,0.25,2,2018-11-09 01:43:15
common law,cax,0.25,2,2018-11-09 01:43:15
common law,rapper,0.24,2,2018-11-09 01:43:15
common law,carp,0.24,2,2018-11-09 01:43:15
berlin,rechtsanwaltskammer,0.81,2,2018-11-09 01:43:15
berlin,zoo,0.81,2,2018-11-09 01:43:15
berlin,berliner csd,0.81,2,2018-11-09 01:43:15
berlin,berliner feuerwehr,0.81,2,2018-11-09 01:43:15
berlin,berliner,0.81,2,2018-11-09 01:43:15
berlin,deutschland,0.65,2,2018-11-09 01:43:15
berlin,universität,0.64,2,2018-11-09 01:43:15
berlin,hauptstadt,0.59,2,2018-11-09 01:43:15
berlin,wetter,0.56,2,2018-11-09 01:43:15
berlin,tickets,0.54,2,2018-11-09 01:43:15
berlin,nachrichten,0.53,2,2018-11-09 01:43:15
berlin,events,0.52,2,2018-11-09 01:43:15
berlin,sport,0.5,2,2018-11-09 01:43:15
berlin,hotel,0.5,2,2018-11-09 01:43:15
berlin,anzeige,0.5,2,2018-11-09 01:43:15
berlin,datenschutz,0.49,2,2018-11-09 01:43:15
berlin,weiterlesen,0.49,2,2018-11-09 01:43:15
berlin,berliner philharmoniker,0.49,2,2018-11-09 01:43:15
berlin,csd,0.49,2,2018-11-09 01:43:15
berlin,philharmonie,0.49,2,2018-11-09 01:43:15
berlin,staatsbibliothek,0.49,2,2018-11-09 01:43:15
berlin,berliner morgenpost,0.49,2,2018-11-09 01:43:15
berlin,informationsfreiheit,0.49,2,2018-11-09 01:43:15
berlin,simon rattle,0.49,2,2018-11-09 01:43:15
berlin,berliner beauftragter,0.49,2,2018-11-09 01:43:15
redirect notice,weiterleitung,0.37,2,2018-11-09 01:43:15
redirect notice,undefined,0.36,2,2018-11-09 01:43:15
redirect notice,undefined variable,0.36,2,2018-11-09 01:43:15
redirect notice,htaccess,0.35,2,2018-11-09 01:43:15
redirect notice,weiterleitungen,0.33,2,2018-11-09 01:43:15
redirect notice,burn,0.31,2,2018-11-09 01:43:15
redirect notice,notices,0.29,2,2018-11-09 01:43:15
redirect notice,urls,0.27,2,2018-11-09 01:43:15
redirect notice,symantec,0.27,2,2018-11-09 01:43:15
redirect notice,webserver,0.26,2,2018-11-09 01:43:15
redirect notice,notizzettel,0.26,2,2018-11-09 01:43:15
redirect notice,notification,0.26,2,2018-11-09 01:43:15
redirect notice,serienjunkies,0.26,2,2018-11-09 01:43:15
redirect notice,status,0.26,2,2018-11-09 01:43:15
redirect notice,tinyweb,0.26,2,2018-11-09 01:43:15
redirect notice,bild,0.26,2,2018-11-09 01:43:15
redirect notice,computer,0.26,2,2018-11-09 01:43:15
redirect notice,junko,0.26,2,2018-11-09 01:43:15
redirect notice,quote,0.26,2,2018-11-09 01:43:15
redirect notice,umleitung,0.26,2,2018-11-09 01:43:15
redirect notice,301,0.26,2,2018-11-09 01:43:15
redirect notice,redirected,0.26,2,2018-11-09 01:43:15
redirect notice,german,0.26,2,2018-11-09 01:43:15
redirect notice,720p,0.26,2,2018-11-09 01:43:15
radbruch,rechtsphilosophie,0.63,2,2018-11-09 01:43:15
radbruch,positivismus,0.52,2,2018-11-09 01:43:15
radbruch,landkreis lüneburg,0.51,2,2018-11-09 01:43:15
radbruch,naturrecht,0.5,2,2018-11-09 01:43:15
radbruch,rechtssicherheit,0.5,2,2018-11-09 01:43:15
radbruch,country fest,0.5,2,2018-11-09 01:43:15
radbruch,radbrucher,0.5,2,2018-11-09 01:43:15
radbruch,gründel,0.5,2,2018-11-09 01:43:15
radbruch,rechtssoziologie,0.48,2,2018-11-09 01:43:15
radbruch,bürgermeister,0.47,2,2018-11-09 01:43:15
radbruch,winsen luhe,0.45,2,2018-11-09 01:43:15
radbruch,vorschule,0.44,2,2018-11-09 01:43:15
radbruch,rechtsidee,0.44,2,2018-11-09 01:43:15
radbruch,country,0.44,2,2018-11-09 01:43:15
radbruch,rechtsgeschichte,0.44,2,2018-11-09 01:43:15
radbruch,ort,0.43,2,2018-11-09 01:43:15
radbruch,bardowick,0.43,2,2018-11-09 01:43:15
radbruch,postleitzahl,0.43,2,2018-11-09 01:43:15
radbruch,umgebung,0.43,2,2018-11-09 01:43:15
radbruch,fordert,0.43,2,2018-11-09 01:43:15
radbruch,professor,0.43,2,2018-11-09 01:43:15
radbruch,hauptseminar,0.42,2,2018-11-09 01:43:15
hrg,wissenschaftlichen,0.68,2,2018-11-09 01:43:15
hrg,weggefallen,0.63,2,2018-11-09 01:43:15
hrg,runge,0.61,2,2018-11-09 01:43:15
hrg,studiums,0.59,2,2018-11-09 01:43:15
hrg,landesrecht,0.59,2,2018-11-09 01:43:15
hrg,abschluß,0.57,2,2018-11-09 01:43:15
hrg,regelstudienzeit,0.57,2,2018-11-09 01:43:15
hrg,hochschullehrerinnen,0.56,2,2018-11-09 01:43:15
hrg,wissenschaftlicher,0.56,2,2018-11-09 01:43:15
hrg,studienplätze,0.56,2,2018-11-09 01:43:15
hrg,inkrafttreten,0.56,2,2018-11-09 01:43:15
hrg,hochschullehrer,0.56,2,2018-11-09 01:43:15
hrg,grundstücksgesellschaft,0.55,2,2018-11-09 01:43:15
hrg,deutschen rechtsgeschichte,0.54,2,2018-11-09 01:43:15
hrg,befristung,0.5,2,2018-11-09 01:43:15
hrg,reinigungsmaschinen,0.5,2,2018-11-09 01:43:15
hrg,hochschulrahmengesetz,0.5,2,2018-11-09 01:43:15
hrg,radeberg,0.5,2,2018-11-09 01:43:15
hrg,schülerinnen,0.5,2,2018-11-09 01:43:15
hrg,wohnbauflächen,0.49,2,2018-11-09 01:43:15
hrg,handwörterbuch,0.49,2,2018-11-09 01:43:15
hrg,schule,0.49,2,2018-11-09 01:43:15
hrg,fassung,0.49,2,2018-11-09 01:43:15
hrg,hope,0.49,2,2018-11-09 01:43:15
max planck,kiel,0.52,2,2018-11-09 01:43:15
max planck,maxs,0.46,2,2018-11-09 01:43:15
max planck,ausländisches,0.43,2,2018-11-09 01:43:15
max planck,mpg,0.42,2,2018-11-09 01:43:15
max planck,sonnensystemforschung,0.41,2,2018-11-09 01:43:15
max planck,mpi,0.39,2,2018-11-09 01:43:15
max planck,physik,0.39,2,2018-11-09 01:43:15
max planck,gymnasium,0.38,2,2018-11-09 01:43:15
max planck,mpifg,0.36,2,2018-11-09 01:43:15
max planck,download,0.36,2,2018-11-09 01:43:15
max planck,förderstiftung,0.35,2,2018-11-09 01:43:15
kirchenrecht,alexander pytlik,0.67,2,2018-11-09 01:43:15
kirchenrecht,codex,0.67,2,2018-11-09 01:43:15
kirchenrecht,canonici,0.67,2,2018-11-09 01:43:15
kirchenrecht,kirchengericht,0.66,2,2018-11-09 01:43:15
kirchenrecht,online nachschlagewerk,0.64,2,2018-11-09 01:43:15
kirchenrecht,cic,0.59,2,2018-11-09 01:43:15
kirchenrecht,evangelische kirche,0.54,2,2018-11-09 01:43:15
max planck,molekulare biomedizin,0.34,2,2018-11-09 01:43:15
max planck,maximilians,0.33,2,2018-11-09 01:43:15
max planck,institut,0.33,2,2018-11-09 01:43:15
max planck,eq,0.33,2,2018-11-09 01:43:15
max planck,maxs sport,0.31,2,2018-11-09 01:43:15
max planck,zeitschrift,0.31,2,2018-11-09 01:43:15
max planck,institute,0.29,2,2018-11-09 01:43:15
max planck,heizungssteuerung,0.29,2,2018-11-09 01:43:15
max planck,mps,0.28,2,2018-11-09 01:43:15
max planck,internationales,0.28,2,2018-11-09 01:43:15
max planck,fm,0.28,2,2018-11-09 01:43:15
max planck,technik,0.27,2,2018-11-09 01:43:15
max planck,astronomie,0.27,2,2018-11-09 01:43:15
kirchenrecht,iuris,0.52,2,2018-11-09 01:43:15
kirchenrecht,iuris canonici,0.5,2,2018-11-09 01:43:15
kirchenrecht,rechtsfragen,0.5,2,2018-11-09 01:43:15
kirchenrecht,lma,0.5,2,2018-11-09 01:43:15
kirchenrecht,uek,0.47,2,2018-11-09 01:43:15
kirchenrecht,typisch katholisch,0.46,2,2018-11-09 01:43:15
kirchenrecht,rechtssammlung,0.45,2,2018-11-09 01:43:15
kirchenrecht,ehenichtigkeit,0.45,2,2018-11-09 01:43:15
kirchenrecht,kirchlichen,0.44,2,2018-11-09 01:43:15
kirchenrecht,kirchenrechtliches,0.43,2,2018-11-09 01:43:15
kirchenrecht,buchbesprechung,0.42,2,2018-11-09 01:43:15
kirchenrecht,landeskirche,0.41,2,2018-11-09 01:43:15
kirchenrecht,ekd,0.4,2,2018-11-09 01:43:15
kirchenrecht,kirchliche,0.38,2,2018-11-09 01:43:15
kirchenrecht,wissenschaftliche,0.32,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,manuel,1.35,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,putin,1.32,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,neuerer,1.28,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,neuererwesen,1.06,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,neuzeit,1.06,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,reformen,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,schlüsseldienste,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,kremls,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,polycom,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,italiens,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,resale,1.01,2,2018-11-09 01:43:15
bürgerliches,abgb,0.83,2,2018-11-09 01:43:15
bürgerliches,rechtsvergleichung,0.77,2,2018-11-09 01:43:15
bürgerliches,gesetzbuch,0.76,2,2018-11-09 01:43:15
bürgerliches,bürgerlichen gesetzbuch,0.75,2,2018-11-09 01:43:15
bürgerliches,zivilprozessrecht,0.71,2,2018-11-09 01:43:15
bürgerliches,privatrecht,0.69,2,2018-11-09 01:43:15
bürgerliches,ehegatten,0.66,2,2018-11-09 01:43:15
bürgerliches,verjährung,0.66,2,2018-11-09 01:43:15
bürgerliches,sachen,0.64,2,2018-11-09 01:43:15
bürgerliches,annahme,0.64,2,2018-11-09 01:43:15
bürgerliches,vorschriften,0.63,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,regierungspartei,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,flüchtlingsheim,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,ceo,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,sprachrohr,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,radke,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,synonym,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,unternehmen,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,neues deutschland,1.01,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,medienkonzern,1.0,2,2018-11-09 01:43:15
neuere privatrechtsgeschichte,fc bayern,1.0,2,2018-11-09 01:43:15
bürgerliches,aufhebung,0.62,2,2018-11-09 01:43:15
bürgerliches,weggefallen,0.61,2,2018-11-09 01:43:15
bürgerliches,zivilrecht,0.61,2,2018-11-09 01:43:15
bürgerliches,erben,0.61,2,2018-11-09 01:43:15
bürgerliches,bürgerliche,0.6,2,2018-11-09 01:43:15
bürgerliches,ausschluss,0.6,2,2018-11-09 01:43:15
bürgerliches,handelsrecht,0.59,2,2018-11-09 01:43:15
bürgerliches,trauerspiel,0.58,2,2018-11-09 01:43:15
